id,value
category.OverseasEducation.45.看法,47.089596
category.OverseasEducation.49.祖国,300.832161
category.OverseasEducation.3.表态,174.644569
category.OverseasEducation.33.表示,110.939324
category.OverseasEducation.2.认识,41.402877
category.OverseasEducation.15.话筒,121.520007
category.OverseasEducation.3.负责,149.432740
category.OverseasEducation.40.贡献,386.866287
category.OverseasEducation.6.近日,68.385637
category.OverseasEducation.40.这一,36.750755
category.OverseasEducation.16.这位,36.287703
category.OverseasEducation.48.道歉,47.089596
category.OverseasEducation.16.陆慷,99.621827
category.OverseasEducation.10.马里兰大学,149.432740
category.OverseasEducation.18.鼓励,47.089596
category.OverseasEducation.10.95,84.189158
category.OverseasEducation.20.Offer,267.163398
category.OverseasEducation.38.offer,89.054466
category.OverseasEducation.19.之夜,80.737167
category.OverseasEducation.51.体质,84.189158
category.OverseasEducation.5.使用,85.720293
category.OverseasEducation.39.后,46.918287
category.OverseasEducation.24.回复,84.189158
category.OverseasEducation.46.回路,89.054466
category.OverseasEducation.29.大神,89.054466
category.OverseasEducation.26.学霸,421.930605
category.OverseasEducation.15.幽灵,80.737167
category.OverseasEducation.43.开车,80.737167
category.OverseasEducation.18.录制,53.723182
category.OverseasEducation.46.彩蛋,89.054466
category.OverseasEducation.0.晒,89.054466
category.OverseasEducation.25.智课,178.108932
category.OverseasEducation.15.派对,89.054466
category.OverseasEducation.4.清奇,89.054466
category.OverseasEducation.5.神,75.871859
category.OverseasEducation.49.精英,89.054466
category.OverseasEducation.49.结尾,89.054466
category.OverseasEducation.24.网,72.419868
category.OverseasEducation.40.脑,89.054466
category.OverseasEducation.12.花式,89.054466
category.OverseasEducation.17.花痴,89.054466
category.OverseasEducation.32.酷酷,89.054466
category.OverseasEducation.27.集结,89.054466
category.OverseasEducation.32.霸们,89.054466
category.OverseasEducation.32.😎,89.054466
category.OverseasEducation.42.🤓,89.054466
category.OverseasEducation.37.🤣,89.054466
category.OverseasEducation.19.1289,43.676616
category.OverseasEducation.29.162,43.676616
category.OverseasEducation.46.28,32.660967
category.OverseasEducation.51.4000,41.290434
category.OverseasEducation.46.42,39.597410
category.OverseasEducation.40.6,59.776857
category.OverseasEducation.40.good,89.515967
category.OverseasEducation.21.一流,131.029848
category.OverseasEducation.51.上榜,158.389642
category.OverseasEducation.3.上海交通大学,43.676616
category.OverseasEducation.28.中南大学,149.927360
